Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page link,Attachment URL,Image link,Attributes
Pure life dental,2234501, Dentsply Sirona Preventive,559909,XCP-DS FIT® Universal Sensor Holder System,"
        ,Features,
        ,Universal design provides a custom fit to all digital sensors,One holder works with both size 1 and size 2 sensors for reduced inventory,Rigid sensor support maintains accurate sensor positioning,Silicone-cushioned edges help provide patient comfort and prevent sensor cover perforations,Autoclavable,    ","XCP-ORA Arm and Ring, Endo Ring and Arm and 10 XCP-DS FIT® biteblocks (2 each: anterior, posterior, horizontal bitewing, vertical bitewing, endo)","XCP-ORA Arm and Ring, Endo Ring and Arm and 10 XCP-DS FIT® biteblocks (2 each: anterior, posterior, horizontal bitewing, vertical bitewing, endo)",X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/xcp-ds-fit-universal-sensor-holder-system.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2234504.jpg,-1
Pure life dental,1201001, Flow Dental,40916,Uni-Verse-All Universal Sensor Positioner,"
        ,Features,
        ,Universal sensor positioner,Adjusts ""on the fly"" to hold every size sensor, horizontally or vertically,Autoclavable,    ","2 Uni-Verse-All positioners, 4 medium size Sensible's sensor holders, 4 large size Sensible's sensor holders and 2 aiming rings","2 Uni-Verse-All positioners, 4 medium size Sensible's sensor holders, 4 large size Sensible's sensor holders and 2 aiming rings",X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/uni-verse-all-universal-sensor-positioner.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/2/1201002.jpg,-1
Pure life dental,2234001, Dentsply Sirona Preventive,550052,Uni-Grip® 360 Universal Disposable Sensor Holder,"
        ,Features,
        ,Accommodates any #1 or #2 digital sensor holder,Attaches in seconds and has perforated adhesive tabs for easy removal,Color-coded channels to ensure quick and correct positioning,20% thinner than original Uni-Grip,    ",50 sensor holders and 50 sensor covers,50 sensor holders and 50 sensor covers,X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/uni-grip-360-universal-disposable-sensor-holder.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2234001.jpg,-1
Pure life dental,1202201, TrollDental,1570432905,Kimera Bio,"
        ,Features,
        ,
,Bio-based digital sensor holder, manufactured using renewable raw elements reducing environmental impacts,
,One-piece; no assembly required,
,All pieces/parts are fully autoclavable,
,4 kit options: Starter kit for full FMX, Yellow kit for PA’s and HWB, Blue kit for VBW and Anterior’s, Red kit for HWB,
,Holders are custom fit per sensor manufacturer; see Additional Resources tab for sensor guide, to find the proper kit for your sensor,
,    ","3 sensor holders (1 each: red, blue, yellow), 1 aiming ring and 1 bite block","3 sensor holders (1 each: red, blue, yellow), 1 aiming ring and 1 bite block",X-Ray Positioning Systems - Digital,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-digital/trollbyte-kimera-gc.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/k/i/kimerabio_1202205.jpg,-1
Pure life dental,1321201, 3D Dental,PPB10,3D Dental Absorbent Paper Points,"
        ,Features,
        ,Hand-rolled for extra absorbency; rolled firmly to hold shape,Rigid enough to insert in canals without curling or bending,    ",200/box,200/box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/3d-dental-absorbent-paper-points.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1321201.jpg,-1
Pure life dental,2303501, Dentsply Sirona Preventive,540919,XCP/BAI Bite Blocks,"
        ,Features,
        ,Specifically designed to achieve short cone technique x-rays,Coordinate with XCP arms and rings for accurate x-rays,Works with film and phosphor plates,    ",25/box,25/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/xcp-bai-bite-blocks.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/3/2303503.jpg,-1
Pure life dental,2303001, Dentsply Sirona Preventive,540865,XCP/BAI Aiming Rings & Arms,"
        ,Features,
        ,Works with film, PSP and digital sensors,Quickly aligns the x-ray tube to media,Accurate positioning and precise x-rays prevent cone cutting,Patented color coding,    ",1 ring,1 ring,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/xcp-bai-aiming-rings-arms.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/3/2303005.jpg,-1
Pure life dental,1321001, 3D Dental,GPB20,3D Dental Gutta Percha Points,"
        ,Features,
        ,Radiopaque root canal obturating gutta percha points,    ",120/box,120/box,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/3d-dental-gutta-percha-points.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1321001.jpg,-1
Pure life dental,1321101, 3D Dental,KS2106,3D Dental K-Files - Stainless Steel,"
        ,Features,
        ,Made of the finest 18/8 stainless steel and manufactured with quality controlled machinery for extra precision,Pre-mounted silicon stops on each file and peanut shaped handles with a ribbed texture,Safety eye is easily threaded for additional protection and colored handles provide ease of size recognition,Provides a tactile feel and a positive grip,    ",6/pack,6/pack,3D Dental,-1,https://www.purelifedental.com/product/3d-dental/3d-dental-k-files-stainless-steel.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/3/1321101.jpg,-1
Pure life dental,2233101, Dentsply Sirona Preventive,540501,Snap-A-Ray® Xtra,"
        ,Features,
        ,Cushioned media grips hold film and phosphor plates securely without damaging the media,Angled anterior bite area and backing plate take the guesswork out of bisecting angle radiographs,Cushioned bite area for enhanced patient comfort,Autoclavable,    ",1/box,1/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/snap-a-ray-xtra.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2233101.jpg,-1
Pure life dental,2303401, Dentsply Sirona Preventive,540933,XCP Bite Blocks,"
        ,Features,
        ,Compatible with XCP-BAI or XCP-ORA arms and rings,Rounded edges and open-block design for patient comfort,Works with film and phosphor plates,    ",6/box,6/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/xcp-bite-blocks.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/3/2303406.jpg,-1
Pure life dental,2233301, Dentsply Sirona Preventive,550421,Snap-A-Ray® DS - Endo,"
        ,Features,
        ,Endodontic/implant version of Snap-A-Ray® DS with a cutout bite surface,Universal design works with all sensors,Rigid design prevents flexing,Autoclavable,    ",1/box,1/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/snap-a-ray-ds-endo.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2233301.jpg,-1
Pure life dental,2233201, Dentsply Sirona Preventive,550321,Snap-A-Ray® DS,"
        ,Features,
        ,Allows for quick loading and placement of digital sensors for accurate periapical radiographs,Universal design works with all sensors,Rigid design prevents flexing,Ideal for paralleling or bisecting angle techniques,Autoclavable,    ",1/box,1/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/snap-a-ray-ds.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2233201.jpg,-1
Pure life dental,2233001, Dentsply Sirona Preventive,540293,Snap-A-Ray®,"
        ,Features,
        ,Holds #0, #1 or #2 film for paralleling or bisecting angle techniques for anterior or posterior exposures,Autoclavable for long life and low cost-per-use,    ",1 holder,1 holder,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/snap-a-ray.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2233001.jpg,-1
Pure life dental,1901301, Flow Dental,40901,Sensibles Universal Sensor Holders,"
        ,Features,
        ,Uses just one bite block per patient,Holds sensor vertically and horizontally,Quick, easy, autoclavable and economical,    ","2 large and 2 medium bite blocks, 1 anterior positioning arm, 1 anterior aiming ring, 1 posterior positioning arm, 1 posterior aiming ring + 25 Deluxe Comfee samples","2 large and 2 medium bite blocks, 1 anterior positioning arm, 1 anterior aiming ring, 1 posterior positioning arm, 1 posterior aiming ring + 25 Deluxe Comfee samples",X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/sensibles-universal-sensor-holders.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/1/9/1901301.jpg,-1
Pure life dental,2234301, Dentsply Sirona Preventive,550293,Eezee-Grip® Digital Sensor Holder,"
        ,Features,
        ,Designed for quick and easy setup; simply insert sensor and squeeze,Used anterior and posterior digital periapical radiographs,Ideal for paralleling or bisecting angle techniques,Autoclavable,    ",1/box,1/box,X-Ray Positioning Systems - Accessories,-1,https://www.purelifedental.com/product/x-ray/x-ray-positioning-systems-accessories/eezee-grip-digital-sensor-holder.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/2/2234301.jpg,-1
Pure life dental,2155401, 3M Oral Care,3305TK,Ketac™ Nano Light-Curing Glass Ionomer Restorative,"
        ,Features,
        ,The first paste/paste, resin-modified glass ionomer (RMGI) restorative based on bonded nanofiller technology,High fluoride release and radiopaque,Improved wear resistance,Available in Clicker dispensers and Quick Mix Capsules,    ","10 x A2 Quick Mix Capsules, 10 x A3 Quick Mix Capsules and 1 x 6.5ml primer bottle","10 x A2 Quick Mix Capsules, 10 x A3 Quick Mix Capsules and 1 x 6.5ml primer bottle",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/ketac-nano-light-curing-glass-ionomer-restorative.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2155402.jpg,-1
Pure life dental,2155301, 3M Oral Care,56366,Ketac™ Molar Quick Aplicap™ Glass Ionomer Restorative,"
        ,Features,
        ,Bulk fill, packable and fast-setting conventional glass ionomer,High compressive strength and marginal integrity ideal for posterior restorations,Aplicap capsule provides consistent quality, simplified handling and a nozzle for direct application of the material,    ",50 capsules,50 capsules,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/ketac-molar-quick-aplicap-glass-ionomer-restorative.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2155301.jpg,-1
Pure life dental,2157301, 3M Oral Care,1480A1,Paradigm™ Nano-Hybrid Universal Restorative - Syringes,"
        ,Features,
        ,Ideal for both anterior and posterior restorations,Great handling without slumping or sticking to instruments,Fracture- and wear-resistant,Radiopaque,    ",3gm syringe,3gm syringe,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/paradigm-nano-hybrid-universal-restorative-syringes.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2157301.jpg,-1
Pure life dental,2157201, 3M Oral Care,1481A1,Paradigm™ Nano-Hybrid Universal Restorative - Capsules,"
        ,Features,
        ,Ideal for both anterior and posterior restorations,Great handling without slumping or sticking to instruments,Fracture- and wear-resistant,Radiopaque,    ",20 x 0.2gm capsules,20 x 0.2gm capsules,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/paradigm-nano-hybrid-universal-restorative-capsules.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2157201.jpg,-1
Pure life dental,2159601, 3M Oral Care,6555SK,3M™ Filtek™ Universal Restorative - Syringe,"
        ,Features,
        ,3M’s TRUE nanotechnology provides high strength and excellent wear resistance,Low-stress monomer technologies help protect against shrinkage and shrinkage stress,Universal opacity to blend more naturally and fluorescent pigments to give restorations a more lifelike appearance,Simplified shade selection; just 8 designer shades,Offers 3M’s first Pink Opaquer to mask metal and stained dentition,    ","1 x 4gm A1 syringe, 1 x 4gm A2 syringe, 1 x 4gm A3 syringe, 1 x 4gm A3.5 syringe, 1 x 4gm PO syringe + 1 Technique Guide and Instructions for Use","1 x 4gm A1 syringe, 1 x 4gm A2 syringe, 1 x 4gm A3 syringe, 1 x 4gm A3.5 syringe, 1 x 4gm PO syringe + 1 Technique Guide and Instructions for Use",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-filtek-universal-restorative-syringe.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159603.jpg,-1
Pure life dental,2159501, 3M Oral Care,6550CK,3M™ Filtek™ Universal Restorative - Capsules,"
        ,Features,
        ,3M’s TRUE nanotechnology provides high strength and excellent wear resistance,Low-stress monomer technologies help protect against shrinkage and shrinkage stress,Universal opacity to blend more naturally and fluorescent pigments to give restorations a more lifelike appearance,Simplified shade selection; just 8 designer shades,Offers 3M’s first Pink Opaquer to mask metal and stained dentition,    ","20 x 0.2gm A1 capsules, 20 x 0.2gm A2 capsules, 20 x 0.2gm A3 capsules, 20 x 0.2gm A3.5 capsules, 10 x 0.2gm PO capsules + 1 Technique Guide and 1 Instructions for Use","20 x 0.2gm A1 capsules, 20 x 0.2gm A2 capsules, 20 x 0.2gm A3 capsules, 20 x 0.2gm A3.5 capsules, 10 x 0.2gm PO capsules + 1 Technique Guide and 1 Instructions for Use",3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-filtek-universal-restorative-capsules.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2159503.jpg,-1
Pure life dental,2151601, 3M Oral Care,6028A1B,3M™ Filtek™ Supreme Ultra Universal Restorative Syringe,"
        ,Features,
        ,Unique nanofiller technology offers outstanding strength for anterior and posterior restorations,Better polish retention than a microfill,Radiopaque,Wide expanded range of shades and opacities,    ",4gm syringe,4gm syringe,3M Oral Care,-1,https://www.purelifedental.com/product/3m-oral-care/3m-filtek-supreme-ultra-universal-restorative-syringe.html,-1,https://www.purelifedental.com/media/catalog/product/cache/2364debf0041c9e94dd828fb80d6a3c2/2/1/2151601.jpg,-1
